"sample","fastq_1","fastq_2","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"SRX30572836","results/fastq/SRX30572836_SRR35496720_1.fastq.gz","results/fastq/SRX30572836_SRR35496720_2.fastq.gz","SRR35496720","SRX30572836","SAMN51585457","SRS26602278","PRJNA1330758","SRP621889","SRA2225930","GSM9246592_r1","GSM9246592_r1","GSM9246592","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246592","Illumina NovaSeq 6000","ILLUMINA","6930000342","22947021","9606","Homo sapiens","HT-29, HSV-1, FLAG, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246592: HT-29, HSV-1, FLAG, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG, 3 [B831009]","8a0addcae6a07b3c7e09d73d3580f1d0;ae023c5016c86c741fcfd4d7e97e5699","1347833954;1387882689","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/020/SRR35496720/SRR35496720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/020/SRR35496720/SRR35496720_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/020/SRR35496720/SRR35496720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/020/SRR35496720/SRR35496720_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/020/SRR35496720/SRR35496720_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/020/SRR35496720/SRR35496720_2.fastq.gz"
"SRX30572836","results/fastq/SRX30572836_SRR35496721_1.fastq.gz","results/fastq/SRX30572836_SRR35496721_2.fastq.gz","SRR35496721","SRX30572836","SAMN51585457","SRS26602278","PRJNA1330758","SRP621889","SRA2225930","GSM9246592_r2","GSM9246592_r1","GSM9246592","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246592","Illumina NovaSeq 6000","ILLUMINA","6893099868","22824834","9606","Homo sapiens","HT-29, HSV-1, FLAG, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246592: HT-29, HSV-1, FLAG, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG, 3 [B831009]","22d8942722986fc15d4c37b0737ce72e;3f61107f75ff1893be52bdd829df8a40","1346139075;1388550316","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/021/SRR35496721/SRR35496721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/021/SRR35496721/SRR35496721_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/021/SRR35496721/SRR35496721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/021/SRR35496721/SRR35496721_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/021/SRR35496721/SRR35496721_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/021/SRR35496721/SRR35496721_2.fastq.gz"
"SRX30572836","results/fastq/SRX30572836_SRR35496722_1.fastq.gz","results/fastq/SRX30572836_SRR35496722_2.fastq.gz","SRR35496722","SRX30572836","SAMN51585457","SRS26602278","PRJNA1330758","SRP621889","SRA2225930","GSM9246592_r3","GSM9246592_r1","GSM9246592","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246592","Illumina NovaSeq 6000","ILLUMINA","6315650198","20912749","9606","Homo sapiens","HT-29, HSV-1, FLAG, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246592: HT-29, HSV-1, FLAG, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG, 3 [B831009]","82c4a57d3e0e18125417858dea14037b;eb7f37c2d054b23ae2579257cf04f908","1423702946;1439138798","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/022/SRR35496722/SRR35496722_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/022/SRR35496722/SRR35496722_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/022/SRR35496722/SRR35496722_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/022/SRR35496722/SRR35496722_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/022/SRR35496722/SRR35496722_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/022/SRR35496722/SRR35496722_2.fastq.gz"
"SRX30572836","results/fastq/SRX30572836_SRR35496723_1.fastq.gz","results/fastq/SRX30572836_SRR35496723_2.fastq.gz","SRR35496723","SRX30572836","SAMN51585457","SRS26602278","PRJNA1330758","SRP621889","SRA2225930","GSM9246592_r4","GSM9246592_r1","GSM9246592","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246592","Illumina NovaSeq 6000","ILLUMINA","6302801910","20870205","9606","Homo sapiens","HT-29, HSV-1, FLAG, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246592: HT-29, HSV-1, FLAG, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG, 3 [B831009]","b6f887383731aab542a33dd806a804e4;3309ee9f865d5ffbfffbc30b4a86b2af","1417214338;1432014105","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/023/SRR35496723/SRR35496723_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/023/SRR35496723/SRR35496723_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/023/SRR35496723/SRR35496723_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/023/SRR35496723/SRR35496723_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/023/SRR35496723/SRR35496723_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/023/SRR35496723/SRR35496723_2.fastq.gz"
"SRX30572837","results/fastq/SRX30572837_SRR35496716_1.fastq.gz","results/fastq/SRX30572837_SRR35496716_2.fastq.gz","SRR35496716","SRX30572837","SAMN51585456","SRS26602277","PRJNA1330758","SRP621889","SRA2225930","GSM9246593_r1","GSM9246593_r1","GSM9246593","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246593","Illumina NovaSeq 6000","ILLUMINA","8260929140","27354070","9606","Homo sapiens","HT-29, HSV-1, FLAG, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246593: HT-29, HSV-1, FLAG, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG, 4 [B831009]","a91600ed90d47e9c2f796d0c3fe84315;98d57288697d5ec0d3b9ddd418552e68","1616283755;1678384618","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/016/SRR35496716/SRR35496716_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/016/SRR35496716/SRR35496716_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/016/SRR35496716/SRR35496716_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/016/SRR35496716/SRR35496716_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/016/SRR35496716/SRR35496716_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/016/SRR35496716/SRR35496716_2.fastq.gz"
"SRX30572837","results/fastq/SRX30572837_SRR35496717_1.fastq.gz","results/fastq/SRX30572837_SRR35496717_2.fastq.gz","SRR35496717","SRX30572837","SAMN51585456","SRS26602277","PRJNA1330758","SRP621889","SRA2225930","GSM9246593_r2","GSM9246593_r1","GSM9246593","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246593","Illumina NovaSeq 6000","ILLUMINA","8308010638","27509969","9606","Homo sapiens","HT-29, HSV-1, FLAG, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246593: HT-29, HSV-1, FLAG, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG, 4 [B831009]","991d558a2cb6325675287f62c2f32920;b99f8035a86006aa6e839641afba341d","1630600474;1695726857","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/017/SRR35496717/SRR35496717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/017/SRR35496717/SRR35496717_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/017/SRR35496717/SRR35496717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/017/SRR35496717/SRR35496717_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/017/SRR35496717/SRR35496717_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/017/SRR35496717/SRR35496717_2.fastq.gz"
"SRX30572837","results/fastq/SRX30572837_SRR35496718_1.fastq.gz","results/fastq/SRX30572837_SRR35496718_2.fastq.gz","SRR35496718","SRX30572837","SAMN51585456","SRS26602277","PRJNA1330758","SRP621889","SRA2225930","GSM9246593_r3","GSM9246593_r1","GSM9246593","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246593","Illumina NovaSeq 6000","ILLUMINA","5415847842","17933271","9606","Homo sapiens","HT-29, HSV-1, FLAG, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246593: HT-29, HSV-1, FLAG, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG, 4 [B831009]","41c55187ce438275331a7250b745ccd7;7c84fea2e95c18fe8dc354c5bd06c04a","1225747871;1242444539","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/018/SRR35496718/SRR35496718_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/018/SRR35496718/SRR35496718_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/018/SRR35496718/SRR35496718_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/018/SRR35496718/SRR35496718_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/018/SRR35496718/SRR35496718_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/018/SRR35496718/SRR35496718_2.fastq.gz"
"SRX30572837","results/fastq/SRX30572837_SRR35496719_1.fastq.gz","results/fastq/SRX30572837_SRR35496719_2.fastq.gz","SRR35496719","SRX30572837","SAMN51585456","SRS26602277","PRJNA1330758","SRP621889","SRA2225930","GSM9246593_r4","GSM9246593_r1","GSM9246593","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246593","Illumina NovaSeq 6000","ILLUMINA","5399050300","17877650","9606","Homo sapiens","HT-29, HSV-1, FLAG, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246593: HT-29, HSV-1, FLAG, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG, 4 [B831009]","dac3c602dc828a43230e58054f02247c;893dd5c5c278c03e503f5eb6f9039b6e","1217961197;1234219720","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/019/SRR35496719/SRR35496719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/019/SRR35496719/SRR35496719_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/019/SRR35496719/SRR35496719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/019/SRR35496719/SRR35496719_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/019/SRR35496719/SRR35496719_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/019/SRR35496719/SRR35496719_2.fastq.gz"
"SRX30572838","results/fastq/SRX30572838_SRR35496712_1.fastq.gz","results/fastq/SRX30572838_SRR35496712_2.fastq.gz","SRR35496712","SRX30572838","SAMN51585455","SRS26602279","PRJNA1330758","SRP621889","SRA2225930","GSM9246594_r1","GSM9246594_r1","GSM9246594","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246594","Illumina NovaSeq 6000","ILLUMINA","8238008246","27278173","9606","Homo sapiens","HT-29, IAV, Z22, 1 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246594: HT-29, IAV, Z22, 1 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, Z22, 1 [B831009]","4a31feb9f9822f7c81eed83857a7e282;62019e78dbc0feaf5ddcec50c160d9ed","1824898255;1872617228","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/012/SRR35496712/SRR35496712_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/012/SRR35496712/SRR35496712_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/012/SRR35496712/SRR35496712_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/012/SRR35496712/SRR35496712_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/012/SRR35496712/SRR35496712_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/012/SRR35496712/SRR35496712_2.fastq.gz"
"SRX30572838","results/fastq/SRX30572838_SRR35496713_1.fastq.gz","results/fastq/SRX30572838_SRR35496713_2.fastq.gz","SRR35496713","SRX30572838","SAMN51585455","SRS26602279","PRJNA1330758","SRP621889","SRA2225930","GSM9246594_r2","GSM9246594_r1","GSM9246594","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246594","Illumina NovaSeq 6000","ILLUMINA","8167061198","27043249","9606","Homo sapiens","HT-29, IAV, Z22, 1 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246594: HT-29, IAV, Z22, 1 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, Z22, 1 [B831009]","d9f1fecf9672c6e631ec83acd0d9a524;3ae1cc0489cd22e1e7d1675d2dba4613","1806078937;1853597308","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/013/SRR35496713/SRR35496713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/013/SRR35496713/SRR35496713_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/013/SRR35496713/SRR35496713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/013/SRR35496713/SRR35496713_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/013/SRR35496713/SRR35496713_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/013/SRR35496713/SRR35496713_2.fastq.gz"
"SRX30572838","results/fastq/SRX30572838_SRR35496714_1.fastq.gz","results/fastq/SRX30572838_SRR35496714_2.fastq.gz","SRR35496714","SRX30572838","SAMN51585455","SRS26602279","PRJNA1330758","SRP621889","SRA2225930","GSM9246594_r3","GSM9246594_r1","GSM9246594","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246594","Illumina NovaSeq 6000","ILLUMINA","3313638224","10972312","9606","Homo sapiens","HT-29, IAV, Z22, 1 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246594: HT-29, IAV, Z22, 1 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, Z22, 1 [B831009]","1559624a3fad4053c91404e4903ff4b7;9d1ea1f9a758a6657a6cb6d3f51378ec","640083606;664774266","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/014/SRR35496714/SRR35496714_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/014/SRR35496714/SRR35496714_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/014/SRR35496714/SRR35496714_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/014/SRR35496714/SRR35496714_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/014/SRR35496714/SRR35496714_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/014/SRR35496714/SRR35496714_2.fastq.gz"
"SRX30572838","results/fastq/SRX30572838_SRR35496715_1.fastq.gz","results/fastq/SRX30572838_SRR35496715_2.fastq.gz","SRR35496715","SRX30572838","SAMN51585455","SRS26602279","PRJNA1330758","SRP621889","SRA2225930","GSM9246594_r4","GSM9246594_r1","GSM9246594","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246594","Illumina NovaSeq 6000","ILLUMINA","3285913718","10880509","9606","Homo sapiens","HT-29, IAV, Z22, 1 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246594: HT-29, IAV, Z22, 1 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, Z22, 1 [B831009]","0c225786b539942fc7ed240614319ab4;ccf68c8d80981ac847ffdbff4217fc51","637563309;663211120","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/015/SRR35496715/SRR35496715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/015/SRR35496715/SRR35496715_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/015/SRR35496715/SRR35496715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/015/SRR35496715/SRR35496715_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/015/SRR35496715/SRR35496715_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/015/SRR35496715/SRR35496715_2.fastq.gz"
"SRX30572839","results/fastq/SRX30572839_SRR35496708_1.fastq.gz","results/fastq/SRX30572839_SRR35496708_2.fastq.gz","SRR35496708","SRX30572839","SAMN51585454","SRS26602286","PRJNA1330758","SRP621889","SRA2225930","GSM9246595_r1","GSM9246595_r1","GSM9246595","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246595","Illumina NovaSeq 6000","ILLUMINA","8242031490","27291495","9606","Homo sapiens","HT-29, IAV, Z22, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246595: HT-29, IAV, Z22, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, Z22, 2 [B831009]","7b7adf6cd2604bc122eb16569f23f782;87436e334b816e1b0415eacf8dfbfb58","1843644415;1891548252","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/008/SRR35496708/SRR35496708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/008/SRR35496708/SRR35496708_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/008/SRR35496708/SRR35496708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/008/SRR35496708/SRR35496708_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/008/SRR35496708/SRR35496708_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/008/SRR35496708/SRR35496708_2.fastq.gz"
"SRX30572839","results/fastq/SRX30572839_SRR35496709_1.fastq.gz","results/fastq/SRX30572839_SRR35496709_2.fastq.gz","SRR35496709","SRX30572839","SAMN51585454","SRS26602286","PRJNA1330758","SRP621889","SRA2225930","GSM9246595_r2","GSM9246595_r1","GSM9246595","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246595","Illumina NovaSeq 6000","ILLUMINA","8145281864","26971132","9606","Homo sapiens","HT-29, IAV, Z22, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246595: HT-29, IAV, Z22, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, Z22, 2 [B831009]","9b0bd709fba06a63973d41104f76209b;c095e27d273ea315f17c83e85fee4a6a","1819300490;1867599705","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/009/SRR35496709/SRR35496709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/009/SRR35496709/SRR35496709_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/009/SRR35496709/SRR35496709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/009/SRR35496709/SRR35496709_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/009/SRR35496709/SRR35496709_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/009/SRR35496709/SRR35496709_2.fastq.gz"
"SRX30572839","results/fastq/SRX30572839_SRR35496710_1.fastq.gz","results/fastq/SRX30572839_SRR35496710_2.fastq.gz","SRR35496710","SRX30572839","SAMN51585454","SRS26602286","PRJNA1330758","SRP621889","SRA2225930","GSM9246595_r3","GSM9246595_r1","GSM9246595","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246595","Illumina NovaSeq 6000","ILLUMINA","2995368880","9918440","9606","Homo sapiens","HT-29, IAV, Z22, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246595: HT-29, IAV, Z22, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, Z22, 2 [B831009]","2c9844c0153db24f071795a5dccba00c;9ed201de3fdd9a061fa5d3847aea8c2b","586450331;603615781","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/010/SRR35496710/SRR35496710_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/010/SRR35496710/SRR35496710_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/010/SRR35496710/SRR35496710_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/010/SRR35496710/SRR35496710_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/010/SRR35496710/SRR35496710_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/010/SRR35496710/SRR35496710_2.fastq.gz"
"SRX30572839","results/fastq/SRX30572839_SRR35496711_1.fastq.gz","results/fastq/SRX30572839_SRR35496711_2.fastq.gz","SRR35496711","SRX30572839","SAMN51585454","SRS26602286","PRJNA1330758","SRP621889","SRA2225930","GSM9246595_r4","GSM9246595_r1","GSM9246595","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246595","Illumina NovaSeq 6000","ILLUMINA","2991206112","9904656","9606","Homo sapiens","HT-29, IAV, Z22, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246595: HT-29, IAV, Z22, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, Z22, 2 [B831009]","89c47f57104e4d11481e09ca2b832e31;ad0702ce7966aa9fb0bf6e0709d927e4","588408316;606536717","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/011/SRR35496711/SRR35496711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/011/SRR35496711/SRR35496711_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/011/SRR35496711/SRR35496711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/011/SRR35496711/SRR35496711_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/011/SRR35496711/SRR35496711_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/011/SRR35496711/SRR35496711_2.fastq.gz"
"SRX30572840","results/fastq/SRX30572840_SRR35496704_1.fastq.gz","results/fastq/SRX30572840_SRR35496704_2.fastq.gz","SRR35496704","SRX30572840","SAMN51585453","SRS26602282","PRJNA1330758","SRP621889","SRA2225930","GSM9246596_r1","GSM9246596_r1","GSM9246596","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246596","Illumina NovaSeq 6000","ILLUMINA","5254835032","17400116","9606","Homo sapiens","HT-29, IAV, Z22, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246596: HT-29, IAV, Z22, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, Z22, 3 [B831009]","2539035222eff5761859f9a1b4924574;c9275f19fa4f34bbe35e3f7851ee75bf","1197895361;1199802940","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/004/SRR35496704/SRR35496704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/004/SRR35496704/SRR35496704_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/004/SRR35496704/SRR35496704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/004/SRR35496704/SRR35496704_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/004/SRR35496704/SRR35496704_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/004/SRR35496704/SRR35496704_2.fastq.gz"
"SRX30572840","results/fastq/SRX30572840_SRR35496705_1.fastq.gz","results/fastq/SRX30572840_SRR35496705_2.fastq.gz","SRR35496705","SRX30572840","SAMN51585453","SRS26602282","PRJNA1330758","SRP621889","SRA2225930","GSM9246596_r2","GSM9246596_r1","GSM9246596","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246596","Illumina NovaSeq 6000","ILLUMINA","5200269068","17219434","9606","Homo sapiens","HT-29, IAV, Z22, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246596: HT-29, IAV, Z22, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, IAV, Z22, 3 [B831009]","05bcb5bf13b84a713b40fdbb30e35110;9571235815f9837936baf0e7bbc1bbd4","1183769021;1184306035","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/005/SRR35496705/SRR35496705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/005/SRR35496705/SRR35496705_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/005/SRR35496705/SRR35496705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/005/SRR35496705/SRR35496705_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/005/SRR35496705/SRR35496705_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/005/SRR35496705/SRR35496705_2.fastq.gz"
